302;512885;Bolesov;1220;574;47,04;574;550
302;557391;Borcice;486;234;48,14;234;222
302;512931;Cerveny Kamen;570;249;43,68;249;244
302;513016;Dubnica nad Vahom;19455;8349;42,91;8345;8177
302;513024;Dulov;757;364;48,08;364;354
302;513091;Horna Poruba;883;411;46,54;411;390
302;513156;Ilava;4619;2162;46,8;2161;2102
302;557404;Kamenicany;459;251;54,68;251;239
302;513253;Koseca;2208;1014;45,92;1014;1001
302;513351;Kosecke Podhradie;876;435;49,65;435;424
302;557617;Krivoklat;209;82;39,23;82;74
302;513296;Ladce;2088;932;44,63;932;904
302;513385;Mikusovce;800;350;43,75;350;340
302;513440;Nova Dubnica;9321;4566;48,98;4566;4467
302;513598;Pruske;1842;857;46,52;857;825
302;557412;Sedmerovec;339;146;43,06;146;145
302;557421;Slavnica;706;302;42,77;302;291
302;513725;Tuchyna;649;298;45,91;298;289
302;557625;Vrsatske Podhradie;184;93;50,54;93;92
302;513865;Zliechov;479;225;46,97;225;223
309;505838;Adamovske Kochanovce;668;382;57,18;382;375
309;505854;Bobot;628;298;47,45;298;294
309;505935;Dolna Poruba;663;238;35,89;238;235
309;505943;Dolna Suca;2451;1076;43,9;1076;1050
309;505960;Drietoma;1893;881;46,53;881;856
309;505978;Dubodiel;816;438;53,67;438;435
309;506010;Horna Suca;2712;1182;43,58;1182;1155
309;506028;Hornany;354;155;43,78;155;153
309;506036;Horne Srnie;2226;1029;46,22;1029;1004
309;506044;Hrabovka;346;204;58,95;204;195
309;506087;Chocholna - Velcice;1411;724;51,31;723;709
309;506095;Ivanovce;792;418;52,77;418;409
309;506133;Kostolna - Zariecie;563;302;53,64;302;296
309;506168;Krivosud - Bodovka;284;174;61,26;174;172
309;545686;Melcice - Lieskove;1319;696;52,76;696;683
309;506231;Mnichova Lehota;1005;491;48,85;491;475
309;506273;Motesice;642;328;51,09;328;322
309;506281;Nemsova;5148;2425;47,1;2424;2348
309;506290;Neporadza;674;283;41,98;283;277
309;506354;Omsenie;1588;658;41,43;658;640
309;506371;Opatovce;336;162;48,21;162;161
309;581348;Petrova Lehota;169;81;47,92;81;81
309;506478;Selec;832;388;46,63;388;380
309;546682;Skalka nad Vahom;928;455;49,03;455;438
309;506508;Soblahov;1863;889;47,71;889;869
309;506532;Svinna;1288;624;48,44;624;613
309;506541;Stvrtok;318;188;59,11;188;183
309;506559;Trencianska Tepla;3396;1552;45,7;1552;1519
309;506567;Trencianska Turna;2766;1508;54,51;1508;1471
309;506591;Trencianske Jastrabie;1032;514;49,8;514;488
309;506605;Trencianske Mitice;632;298;47,15;298;290
309;545741;Trencianske Stankovce;2723;1316;48,32;1316;1272
309;506613;Trencianske Teplice;3805;2030;53,35;2029;1982
309;505820;Trencin;46046;23342;50,69;23341;22875
309;506648;Velka Hradna;585;317;54,18;317;316
309;506656;Velke Bierovce;552;328;59,42;328;318
309;556475;Zamarovce;875;487;55,65;487;479
401;501034;Bajc;1010;333;32,97;333;331
401;501395;Batorove Kosihy;2755;420;15,24;420;410
401;501042;Bodza;327;71;21,71;71;68
401;555819;Bodzianske Luky;164;49;29,87;49;48
401;501069;Brestovec;408;116;28,43;116;112
401;501077;Buc;964;142;14,73;142;141
401;501085;Calovec;943;219;23,22;219;216
401;501093;Cicov;1077;206;19,12;206;206
401;501107;Dedina Mladeze;367;110;29,97;110;110
401;501123;Dulovce;1383;427;30,87;427;422
401;580911;Holiare;396;79;19,94;79;77
401;501140;Hurbanovo;6197;2007;32,38;2007;1981
401;501158;Chotin;1174;262;22,31;262;259
401;501166;Imel;1690;513;30,35;513;509
401;501174;Iza;1428;346;24,22;346;340
401;501182;Kamenicna;1613;320;19,83;320;319
401;501191;Klizska Nema;393;77;19,59;77;74
401;501204;Kolarovo;8757;1870;21,35;1870;1839
401;501026;Komarno;28121;8009;28,48;8009;7894
401;501212;Kravany nad Dunajom;615;133;21,62;133;133
401;501221;Lipove;127;83;65,35;83;82
401;501239;Marcelova;3149;426;13,52;426;416
401;501247;Martovce;595;86;14,45;86;85
401;501255;Moca;958;153;15,97;153;150
401;501263;Modrany;1082;110;10,16;110;107
401;501271;Mudronovo;98;34;34,69;34;32
401;501280;Nesvady;4057;955;23,53;955;947
401;501301;Okolicna na Ostrove;1201;178;14,82;178;175
401;501310;Patince;460;142;30,86;142;136
401;501328;Pribeta;2386;576;24,14;576;563
401;501336;Radvan nad Dunajom;591;121;20,47;121;119
401;501344;Sokolce;1020;197;19,31;197;196
401;501115;Svaty Peter;2276;592;26,01;592;585
401;501352;Srobarova;418;206;49,28;206;203
401;501361;Ton;635;148;23,3;148;146
401;501379;Travnik;572;109;19,05;109;106
401;501387;Velke Kosihy;808;170;21,03;170;166
401;555827;Virt;248;85;34,27;85;84
401;501409;Vrbova nad Vahom;447;79;17,67;79;78
401;501417;Zemianska Olca;2026;323;15,94;323;321
401;501425;Zlatna na Ostrove;2037;293;14,38;293;290
402;502049;Bajka;253;58;22,92;58;58
402;502057;Batovce;963;378;39,25;378;370
402;502065;Besa;530;157;29,62;157;156
402;502073;Bielovce;188;42;22,34;42;42
402;580937;Bohunice;129;78;60,46;78;76
402;502090;Bory;269;105;39,03;105;100
402;502103;Brhlovce;267;131;49,06;131;130
402;502111;Cajkov;795;413;51,94;413;396
402;502120;Caka;626;197;31,46;197;196
402;555843;Cata;903;190;21,04;190;186
402;502154;Demandice;802;295;36,78;295;293
402;502162;Devicany;342;151;44,15;151;149
402;502171;Dolna Sec;413;162;39,22;162;160
402;502189;Dolne Semerovce;418;82;19,61;82;82
402;502197;Dolny Pial;788;266;33,75;266;263
402;502201;Domadice;221;104;47,05;104;101
402;502219;Drzenice;320;161;50,31;161;157
402;502227;Farna;1144;234;20,45;234;231
402;502243;Hokovce;420;143;34,04;143;142
402;502251;Hontianska Vrbica;493;131;26,57;131;128
402;545350;Hontianske Trstany;253;121;47,82;121;115
402;502260;Horna Sec;460;265;57,6;265;258
402;502278;Horne Semerovce;500;163;32,6;163;160
402;502286;Horne Turovce;473;151;31,92;151;148
402;502294;Horny Pial;230;77;33,47;77;77
402;581895;Hrkovce;255;88;34,5;88;87
402;502324;Hronovce;1200;326;27,16;326;324
402;502332;Hronske Klacany;1177;611;51,91;611;596
402;502341;Hronske Kosihy;573;242;42,23;242;238
402;502359;Ina;196;94;47,95;94;90
402;502367;Ipelske Ulany;240;68;28,33;68;68
402;502375;Ipelsky Sokolec;684;147;21,49;147;145
402;502383;Jablonovce;192;82;42,7;82;81
402;556777;Jesenske;38;20;52,63;20;19
402;502391;Jur nad Hronom;808;330;40,84;330;320
402;502413;Kalna nad Hronom;1721;634;36,83;633;621
402;502472;Ket;495;134;27,07;134;130
402;502421;Kozarovce;1620;790;48,76;790;774
402;502430;Krskany;646;273;42,26;273;262
402;502448;Kubanovo;234;67;28,63;67;64
402;502456;Kukucinov;491;117;23,82;117;116
402;502464;Kuralany;433;193;44,57;193;192
402;502031;Levice;27128;11743;43,28;11742;11536
402;502481;Lok;817;233;28,51;233;232
402;502499;Lontov;516;81;15,69;81;81
402;502502;Lula;151;61;40,39;61;58
402;502511;Malas;419;123;29,35;123;123
402;581135;Male Kozmalovce;332;121;36,44;121;121
402;502537;Male Ludince;138;30;21,73;30;30
402;502570;Mytne Ludany;771;215;27,88;215;213
402;502588;Nova Dedina;1256;617;49,12;617;603
402;502596;Novy Tekov;712;314;44,1;314;309
402;502600;Nyrovce;459;130;28,32;130;128
402;502618;Ondrejovce;359;126;35,09;126;121
402;502626;Pastovce;429;80;18,64;80;78
402;502634;Pecenice;117;77;65,81;77;75
402;502642;Plastovce;1323;381;28,79;381;378
402;502651;Plave Vozokany;604;194;32,11;194;191
402;502669;Podluzany;640;330;51,56;330;321
402;502677;Pohronsky Ruskov;1034;292;28,23;292;283
402;502693;Pukanec;1623;643;39,61;643;637
402;502707;Rybnik;1189;605;50,88;605;599
402;502715;Santovka;572;230;40,2;230;226
402;502723;Sazdice;363;106;29,2;106;106
402;502731;Sikenica;519;94;18,11;94;92
402;502740;Slatina;250;61;24,4;61;58
402;502758;Stary Hradok;158;66;41,77;66;66
402;502766;Stary Tekov;1225;659;53,79;659;651
402;502782;Sahy;6104;1652;27,06;1652;1629
402;502791;Salov;265;30;11,32;30;30
402;502804;Sarovce;1260;227;18,01;227;226
402;502812;Tehla;399;119;29,82;119;119
402;502821;Tekovske Luzany;2332;562;24,09;562;555
402;502847;Tekovsky Hradok;288;73;25,34;73;69
402;502863;Tlmace;3126;1401;44,81;1401;1372
402;502871;Tupa;484;160;33,05;160;159
402;502880;Tura;188;55;29,25;55;48
402;502898;Uhliska;183;53;28,96;53;52
402;581160;Velke Kozmalovce;583;283;48,54;283;281
402;502910;Velke Ludince;1274;274;21,5;274;269
402;502928;Velke Turovce;626;212;33,86;212;209
402;502936;Velky Dur;1065;415;38,96;415;400
402;502944;Vyskovce nad Iplom;555;157;28,28;157;155
402;502952;Vysne nad Hronom;145;61;42,06;61;59
402;502961;Zalaba;128;70;54,68;70;69
402;502979;Zbrojniky;451;169;37,47;169;163
402;502987;Zeliezovce;5779;2006;34,71;2006;1986
402;502995;Zemberovce;1036;446;43,05;446;440
402;503002;Zemliare;142;50;35,21;50;49
403;500020;Aleksince;1435;501;34,91;501;490
403;500046;Bab;939;360;38,33;360;354
403;581623;Babindol;560;186;33,21;186;182
403;582697;Badice;318;144;45,28;144;144
403;500071;Branc;1844;782;42,4;782;777
403;545589;Cabaj - Capor;3363;1304;38,77;1304;1279
403;582387;Cab;643;266;41,36;266;262
403;500101;Cakajovce;952;397;41,7;397;390
403;555886;Cechynce;1009;395;39,14;395;383
403;500135;Celadice;837;341;40,74;341;336
403;500160;Cifare;479;148;30,89;148;146
403;582425;Dolne Lefantovce;542;232;42,8;232;228
403;500194;Dolne Obdokovce;949;288;30,34;288;283
403;500232;Golianovo;1397;628;44,95;628;616
403;545635;Horne Lefantovce;749;363;48,46;363;353
403;555959;Hostova;326;134;41,1;134;131
403;500313;Hrubonovo;437;211;48,28;211;208
403;558320;Ivanka pri Nitre;2294;960;41,84;960;938
403;500356;Jarok;1686;743;44,06;743;725
403;500372;Jelenec;1718;640;37,25;640;627
403;500381;Jelsovce;834;299;35,85;299;295
403;500399;Kapince;167;83;49,7;83;83
403;500402;Klasov;1034;415;40,13;415;411
403;500411;Kolinany;1289;474;36,77;474;471
403;500453;Lehota;1916;907;47,33;907;894
403;500470;Lucnica nad Zitavou;786;344;43,76;344;340
403;581097;Ludovitova;208;111;53,36;111;107
403;500488;Lukacovce;973;377;38,74;377;368
403;580899;Luzianky;2435;883;36,26;882;862
403;556785;Male Chyndice;323;115;35,6;115;113
403;500534;Male Zaluzie;234;142;60,68;142;141
403;555908;Maly Cetin;341;186;54,54;186;184
403;555851;Maly Lapas;733;362;49,38;362;355
403;500569;Melek;416;189;45,43;189;180
403;500577;Mojmirovce;2353;867;36,84;867;857
403;500011;Nitra;65906;31146;47,25;31144;30553
403;556696;Nitrianske Hrnciarovce;1748;820;46,91;820;813
403;500631;Nova Ves nad Zitavou;1096;474;43,24;474;464
403;500640;Nove Sady;1089;510;46,83;510;506
403;500666;Pana;319;129;40,43;129;129
403;500674;Podhorany;918;379;41,28;379;376
403;500682;Pohranice;921;358;38,87;358;353
403;500691;Polny Kesov;556;239;42,98;239;235
403;500704;Risnovce;1702;706;41,48;706;695
403;500712;Rumanova;685;292;42,62;292;290
403;555991;Svatoplukovo;1102;416;37,74;416;411
403;581691;Stefanovicova;261;118;45,21;118;117
403;582719;Stitare;735;396;53,87;396;383
403;500780;Surianky;503;255;50,69;255;251
403;500798;Tajna;241;129;53,52;129;128
403;555967;Telince;313;88;28,11;88;88
403;500844;Velka Dolina;567;239;42,15;239;235
403;500518;Velke Chyndice;283;132;46,64;132;132
403;500887;Velke Zaluzie;3515;1412;40,17;1412;1389
403;500895;Velky Cetin;1398;460;32,9;460;455
403;555860;Velky Lapas;1348;620;45,99;620;611
403;500917;Vinodol;1573;515;32,73;515;510
403;500933;Vrable;7299;3085;42,26;3085;3050
403;500941;Vycapy - Opatovce;1806;871;48,22;871;864
403;500950;Zbehy;1829;762;41,66;762;751
403;500992;Zirany;1128;408;36,17;408;394
403;501018;Zitavce;350;148;42,28;148;143
407;500062;Beladice;1315;513;39,01;513;506
407;500127;Caradice;418;207;49,52;207;202
407;555916;Cerveny Hradok;348;148;42,52;148;147
407;500151;Cierne Klacany;952;470;49,36;470;466
407;500283;Hostie;1012;455;44,96;455;451
407;500305;Hostovce;595;263;44,2;263;256
407;500321;Choca;433;182;42,03;182;181
407;500364;Jedlove Kostolany;788;348;44,16;348;341
407;500429;Kostolany pod Tribecom;312;200;64,1;200;195
407;500437;Ladice;664;231;34,78;231;224
407;500461;Lovce;586;248;42,32;248;244
407;500500;Machulince;907;434;47,85;434;419
407;555924;Male Vozokany;272;111;40,8;111;104
407;500542;Mankovce;442;226;51,13;226;223
407;500551;Martin nad Zitavou;443;199;44,92;199;196
407;500585;Nemcinany;557;261;46,85;261;255
407;500593;Neverice;570;246;43,15;246;239
407;500607;Nevidzany;501;245;48,9;245;242
407;500658;Obyce;1262;503;39,85;503;492
407;500721;Skycov;810;375;46,29;375;365
407;500747;Slazany;1412;643;45,53;643;631
407;500755;Slepcany;691;309;44,71;309;305
407;517305;Tekovske Nemce;886;331;37,35;331;324
407;500810;Tesarske Mlynany;1379;515;37,34;515;510
407;500828;Topolcianky;2297;1147;49,93;1147;1127
407;500836;Velcice;692;376;54,33;376;372
407;555932;Velke Vozokany;380;201;52,89;201;196
407;500909;Vieska nad Zitavou;374;204;54,54;204;198
407;500925;Volkovce;867;392;45,21;392;392
407;500968;Zlate Moravce;10118;4357;43,06;4357;4288
407;500976;Zlatno;197;94;47,71;94;94
407;500984;Zikava;418;184;44,01;184;176
407;582816;Zitavany;1624;671;41,31;671;652
404;503029;Andovce;1263;455;36,02;455;449
404;503037;Bajtava;312;73;23,39;73;71
404;503045;Banov;3093;1366;44,16;1366;1345
404;503053;Bardonovo;648;236;36,41;236;235
404;503061;Bela;317;99;31,23;99;98
404;503070;Besenov;1362;335;24,59;335;327
404;503088;Bina;1204;182;15,11;182;180
404;503096;Branovo;484;245;50,61;245;244
404;503100;Bruty;488;93;19,05;93;87
404;503118;Cechy;264;129;48,86;129;128
404;503126;Cernik;850;336;39,52;336;324
404;503134;Dedinka;581;262;45,09;262;255
404;503151;Dolny Ohaj;1316;592;44,98;592;587
404;503169;Dubnik;1328;366;27,56;366;362
404;503177;Dvory nad Zitavou;4155;1226;29,5;1226;1211
404;503185;Gbelce;1793;418;23,31;418;413
404;503193;Hul;1043;392;37,58;392;378
404;503207;Chlaba;593;95;16,02;95;94
404;503215;Jasova;965;419;43,41;419;411
404;503223;Jatov;621;290;46,69;290;285
404;503231;Kamenica nad Hronom;1092;251;22,98;251;242
404;503240;Kamenin;1253;206;16,44;206;205
404;503258;Kamenny Most;880;209;23,75;209;209
404;503266;Kmetovo;717;366;51,04;366;358
404;503274;Kolta;1093;414;37,87;414;398
404;503282;Komjatice;3453;1294;37,47;1294;1278
404;503291;Komoca;818;232;28,36;232;229
404;503312;Lela;268;82;30,59;82;80
404;503321;Lipova;1303;488;37,45;488;475
404;503339;Luba;371;81;21,83;81;79
404;503347;Mala nad Hronom;335;56;16,71;56;53
404;503355;Male Kosihy;292;61;20,89;61;60
404;503363;Mana;1717;627;36,51;627;617
404;503371;Michal nad Zitavou;550;285;51,81;285;278
404;503398;Mojzesovo;1107;462;41,73;462;457
404;503401;Muzla;1601;335;20,92;335;333
404;556092;Nana;994;242;24,34;242;236
404;503436;Nova Vieska;595;144;24,2;144;142
404;503011;Nove Zamky;32095;13023;40,57;13023;12819
404;582361;Obid;927;185;19,95;185;184
404;503452;Palarikovo;3513;1146;32,62;1146;1137
404;556033;Pavlova;195;52;26,66;52;50
404;503479;Podhajska;963;482;50,05;481;474
404;503487;Pozba;399;186;46,61;186;184
404;503495;Radava;659;318;48,25;317;308
404;503509;Rastislavice;796;363;45,6;363;362
404;503517;Ruban;755;149;19,73;149;146
404;503525;Salka;873;131;15;131;129
404;503533;Semerovo;1090;409;37,52;409;403
404;503541;Sikenicka;387;66;17,05;66;66
404;503550;Strekov;1654;327;19,77;327;324
404;503568;Svodin;2035;461;22,65;461;458
404;503576;Sarkan;287;82;28,57;82;81
404;503584;Sturovo;8579;2612;30,44;2612;2587
404;503592;Surany;8195;3433;41,89;3433;3377
404;503606;Travnica;952;424;44,53;424;415
404;503614;Tvrdosovce;4325;1202;27,79;1202;1194
404;556050;Ulany nad Zitavou;1294;604;46,67;604;599
404;503631;Velke Lovce;1557;588;37,76;588;575
404;503380;Velky Kyr;2526;927;36,69;926;909
404;556025;Vlkas;272;152;55,88;152;146
404;503649;Zemne;1762;403;22,87;403;401
405;503711;Diakovce;1957;607;31,01;607;605
405;503720;Dlha nad Vahom;769;382;49,67;381;378
405;500241;Hajske;1060;447;42,16;447;442
405;555878;Horna Kralova;1568;595;37,94;595;588
405;503886;Kralova nad Vahom;1500;642;42,8;642;634
405;500739;Mocenok;3648;1383;37,91;1383;1352
405;503932;Neded;2657;536;20,17;536;526
405;503991;Selice;2276;385;16,91;385;380
405;504025;Sala;17948;7927;44,16;7926;7817
405;504068;Tesedikovo;3103;842;27,13;842;828
405;504092;Trnovec nad Vahom;2246;794;35,35;794;781
405;504165;Vlcany;2707;615;22,71;615;610
405;504190;Ziharec;1412;283;20,04;283;280
406;556220;Ardanovce;181;69;38,12;69;69
406;542661;Belince;281;143;50,88;143;141
406;542695;Biskupova;191;82;42,93;82;81
406;542709;Blesovce;295;147;49,83;147;145
406;542717;Bojna;1711;695;40,61;695;684
406;556297;Celadince;390;177;45,38;177;177
406;542792;Cermany;337;128;37,98;128;125
406;556262;Dvorany nad Nitrou;648;228;35,18;228;223
406;542881;Hajna Nova Ves;273;109;39,92;109;109
406;556351;Horne Chlebany;299;124;41,47;124;123
406;542938;Horne Obdokovce;1311;472;36;472;460
406;542954;Horne Stitare;456;192;42,1;192;191
406;542971;Hrusovany;909;443;48,73;443;429
406;556165;Chrabrany;669;340;50,82;340;340
406;556157;Jacovce;1548;634;40,95;634;608
406;543039;Kamanova;517;231;44,68;231;230
406;543063;Koniarovce;540;247;45,74;247;238
406;543071;Kovarce;1218;487;39,98;487;479
406;543101;Krnca;1127;512;45,43;511;507
406;543110;Krtovce;261;114;43,67;114;113
406;556149;Krusovce;1481;625;42,2;625;616
406;581704;Kuzmice;580;260;44,82;260;255
406;505021;Lipovnik;280;126;45;126;125
406;505048;Ludanice;1512;624;41,26;624;613
406;505064;Luzany;187;93;49,73;93;92
406;505137;Male Ripnany;440;203;46,13;203;198
406;581305;Nemcice;826;383;46,36;383;368
406;505226;Nemecky;274;143;52,18;143;143
406;505234;Nitrianska Blatnica;1039;447;43,02;447;435
406;505242;Nitrianska Streda;637;299;46,93;299;290
406;505251;Norovce;280;120;42,85;120;119
406;505285;Oponice;717;294;41;294;289
406;556211;Oresany;278;117;42,08;117;117
406;505340;Podhradie;250;125;50;125;125
406;505374;Prasice;1768;823;46,54;823;803
406;581658;Praznovce;778;312;40,1;312;308
406;505404;Preselany;1238;479;38,69;479;469
406;505421;Radosina;1628;726;44,59;726;708
406;505439;Rajcany;445;163;36,62;163;161
406;505498;Solcany;2068;890;43,03;890;871
406;556327;Solcianky;236;111;47,03;111;108
406;505510;Sulovce;445;185;41,57;185;184
406;556238;Svrbice;164;78;47,56;78;76
406;505536;Salgovce;424;157;37,02;157;155
406;505561;Tesare;629;322;51,19;322;311
406;504998;Topolcany;21708;9137;42,09;9137;9025
406;580457;Tovarniky;1229;608;49,47;608;594
406;505617;Tvrdomestice;390;136;34,87;136;133
406;505641;Urmince;1182;519;43,9;519;510
406;505676;Velke Dvorany;606;286;47,19;286;285
406;505714;Velke Ripnany;1721;658;38,23;658;648
406;505749;Velusovce;427;200;46,83;200;200
406;505757;Vozokany;287;108;37,63;108;106
406;505773;Zavada;526;195;37,07;195;193
502;509132;Cadca;19472;7198;36,96;7197;7057
502;509159;Cierne;3531;1376;38,96;1376;1352
502;509167;Dlha nad Kysucou;513;177;34,5;177;175
502;509183;Dunajov;928;398;42,88;398;391
502;509213;Klokocov;1960;563;28,72;563;557
502;509221;Klubina;425;192;45,17;192;189
502;509230;Korna;1674;595;35,54;595;587
502;509248;Krasno nad Kysucou;5396;2306;42,73;2306;2250
502;509299;Makov;1555;788;50,67;788;774
502;509311;Nova Bystrica;2203;777;35,27;777;758
502;509337;Olesna;1607;613;38,14;613;601
502;509345;Oscadnica;4641;1759;37,9;1759;1735
502;509361;Podvysoka;1063;414;38,94;414;407
502;509396;Radostka;679;220;32,4;220;214
502;509400;Rakova;4441;1889;42,53;1888;1859
502;509451;Skalite;4167;1662;39,88;1662;1611
502;509477;Stara Bystrica;2203;945;42,89;944;938
502;509485;Staskov;2214;889;40,15;888;867
502;509493;Svrcinovec;2790;1009;36,16;1009;991
502;509507;Turzovka;6133;2334;38,05;2334;2283
502;509515;Vysoka nad Kysucou;2157;862;39,96;862;852
502;509523;Zakopcie;1402;507;36,16;507;483
502;509531;Zborov nad Bystricou;1789;759;42,42;759;752
503;580813;Bziny;455;206;45,27;206;187
503;509639;Dlha nad Oravou;1147;453;39,49;453;430
503;509540;Dolny Kubin;14777;6888;46,61;6887;6676
503;509671;Horna Lehota;434;186;42,85;186;178
503;509698;Chlebnice;1248;414;33,17;413;387
503;509701;Istebne;1174;542;46,16;542;527
503;509710;Jasenova;351;172;49;172;170
503;509744;Kralovany;350;191;54,57;191;190
503;509761;Kriva;633;365;57,66;365;355
503;509787;Lestiny;217;123;56,68;123;119
503;509825;Malatina;644;217;33,69;217;202
503;509833;Medzibrodie nad Oravou;401;178;44,38;178;169
503;509922;Oravska Poruba;848;458;54;458;449
503;509957;Oravsky Podzamok;1094;566;51,73;566;539
503;509965;Osadka;135;68;50,37;68;67
503;509973;Parnica;710;329;46,33;329;325
503;509990;Pokryvac;142;54;38,02;54;51
503;510009;Pribis;363;164;45,17;164;159
503;510017;Pucov;649;260;40,06;260;244
503;510041;Sedliacka Dubova;426;210;49,29;210;206
503;510165;Velicna;991;466;47,02;466;454
503;510181;Vysny Kubin;592;351;59,29;351;328
503;510211;Zazriva;2164;909;42;909;871
503;510254;Zaskov;1327;487;36,69;487;476
505;510271;Benadikova;416;166;39,9;166;161
505;510319;Bobrovcek;158;80;50,63;80;78
505;510327;Bobrovec;1587;761;47,95;761;734
505;510335;Bobrovnik;129;68;52,71;68;67
505;510351;Bukovina;93;44;47,31;44;43
505;510386;Demanovska Dolina;682;576;84,45;576;574
505;510408;Dubrava;1079;525;48,65;524;517
505;510416;Galovany;238;119;50;119;117
505;510424;Gotovany;382;148;38,74;148;143
505;510459;Huty;168;75;44,64;75;73
505;510467;Hybe;1245;589;47,3;589;577
505;556807;Izipovce;74;36;48,64;36;36
505;510505;Jakubovany;342;176;51,46;176;171
505;510513;Jalovec;270;142;52,59;142;139
505;510521;Jamnik;370;161;43,51;161;157
505;507393;Konska;181;88;48,61;88;88
505;510564;Kralova Lehota;469;216;46,05;216;214
505;510572;Kvacany;439;217;49,43;217;213
505;510581;Lazisko;327;181;55,35;181;178
505;510602;Liptovska Anna;95;63;66,31;63;63
505;510611;Liptovska Kokava;806;391;48,51;391;377
505;558281;Liptovska Porubka;1013;300;29,61;300;291
505;510653;Liptovska Sielnica;515;280;54,36;280;276
505;510688;Liptovske Beharovce;67;37;55,22;37;37
505;510696;Liptovske Klacany;290;142;48,96;142;139
505;510700;Liptovske Matiasovce;255;136;53,33;136;127
505;510726;Liptovsky Hradok;6138;2849;46,41;2847;2788
505;510734;Liptovsky Jan;975;571;58,56;571;563
505;510262;Liptovsky Mikulas;25826;12130;46,96;12130;11888
505;510751;Liptovsky Ondrej;510;234;45,88;234;232
505;580287;Liptovsky Peter;1083;498;45,98;498;488
505;510777;Liptovsky Trnovec;525;296;56,38;296;291
505;510793;Lubela;956;473;49,47;472;462
505;510831;Malatiny;186;94;50,53;94;88
505;510840;Male Borove;115;35;30,43;35;35
505;510858;Maluzina;191;81;42,4;81;78
505;510874;Nizna Boca;153;110;71,89;110;108
505;510904;Partizanska Lupca;1078;437;40,53;437;421
505;510912;Pavcina Lehota;394;262;66,49;262;259
505;510921;Pavlova Ves;226;93;41,15;93;90
505;510947;Podturen;867;410;47,28;410;402
505;510963;Pribylina;1129;475;42,07;475;467
505;510971;Prosiek;177;116;65,53;116;112
505;511013;Smrecany;565;295;52,21;295;287
505;511048;Svaty Kriz;685;308;44,96;308;305
505;511072;Trstene;195;98;50,25;98;95
505;511099;Uhorska Ves;407;224;55,03;224;217
505;511111;Vavrisovo;548;257;46,89;257;246
505;511129;Vazec;1878;494;26,3;494;481
505;511137;Velke Borove;52;31;59,61;31;30
505;511145;Veterna Poruba;315;132;41,9;132;131
505;511153;Vlachy;512;248;48,43;248;244
505;511170;Vychodna;1789;557;31,13;557;531
505;511188;Vysna Boca;144;104;72,22;104;103
505;511196;Zavazna Poruba;1041;605;58,11;604;591
505;511200;Ziar;395;245;62,02;245;239
506;512052;Bela - Dulice;1013;478;47,18;478;460
506;512061;Benice;283;159;56,18;159;155
506;512079;Blatnica;823;442;53,7;442;437
506;512133;Bystricka;1240;656;52,9;656;645
506;512150;Danova;457;201;43,98;201;198
506;512168;Diakova;337;174;51,63;174;169
506;512206;Dolny Kalnik;178;125;70,22;125;124
506;512214;Drazkovce;782;440;56,26;440;432
506;512257;Folkusova;124;75;60,48;75;75
506;512290;Horny Kalnik;143;99;69,23;99;96
506;512346;Karlova;96;49;51,04;49;49
506;512354;Klastor pod Znievom;1415;647;45,72;647;637
506;512371;Kostany nad Turcom;1060;513;48,39;513;506
506;512389;Krpelany;924;429;46,42;429;422
506;512397;Laskar;94;42;44,68;42;41
506;512419;Leziachov;127;47;37;47;47
506;512435;Lipovec;734;373;50,81;373;365
506;512036;Martin;44273;20381;46,03;20381;19964
506;512478;Necpaly;799;385;48,18;385;377
506;512486;Nolcovo;216;91;42,12;91;90
506;512508;Podhradie;559;287;51,34;287;284
506;512524;Pribovce;877;423;48,23;423;420
506;512541;Rakovo;301;159;52,82;159;156
506;512567;Ratkovo;159;72;45,28;72;70
506;512583;Sklabina;535;301;56,26;301;295
506;512591;Sklabinsky Podzamok;152;89;58,55;89;89
506;512613;Slovany;360;160;44,44;160;153
506;512630;Socovce;191;98;51,3;98;95
506;512648;Sucany;3920;1656;42,24;1656;1626
506;512656;Sutovo;413;199;48,18;199;195
506;512664;Trebostovo;482;250;51,86;250;243
506;512672;Trnovo;223;132;59,19;132;132
506;512681;Turany;3571;1590;44,52;1590;1564
506;512702;Turcianska Stiavnicka;742;292;39,35;292;286
506;545961;Turcianske Jaseno;332;145;43,67;145;138
506;512711;Turcianske Klacany;792;415;52,39;415;406
506;512737;Turciansky Dur;152;57;37,5;57;56
506;512753;Turciansky Peter;375;203;54,13;203;198
506;512761;Valca;1435;660;45,99;660;649
506;512796;Vricko;427;192;44,96;192;162
506;557358;Vrutky;6165;2840;46,06;2840;2772
506;512818;Zaborie;135;57;42,22;57;57
506;512834;Zabokreky;1033;539;52,17;539;524
509;512044;Abramova;150;66;44;66;65
509;512087;Blazovce;143;67;46,85;67;63
509;512095;Bodorova;175;94;53,71;94;93
509;512109;Borcova;130;61;46,92;61;61
509;512117;Briestie;123;58;47,15;58;56
509;512125;Budis;184;91;49,45;91;88
509;512141;Cremosne;76;37;48,68;37;35
509;512222;Dubove;593;304;51,26;304;299
509;512265;Haj;389;204;52,44;204;202
509;512273;Horna Stubna;1283;438;34,13;438;432
509;512303;Ivancina;77;39;50,64;39;39
509;512311;Jasenovo;122;71;58,19;71;67
509;512320;Jazernica;282;146;51,77;146;141
